Sequence	Result
AHANKPC.ASHL	UNCLEAVED
AYPTSTC.ASHL	UNCLEAVED
AQACTTC.ASHL	UNCLEAVED
AAPTPTC.ASHL	UNCLEAVED
AYQSHDC.ASHL	UNCLEAVED
ALGNGTC.ASHL	UNCLEAVED
ATSTNPC.ASHL	UNCLEAVED
ASANNSC.ASHL	UNCLEAVED
ANTRTFC.ASHL	UNCLEAVED
ASSPPTC.ASHL	UNCLEAVED
ATTKTLC.ASHL	UNCLEAVED
ATTKTTC.ASHL	UNCLEAVED
ACYHKQC.ASHL	UNCLEAVED
ANSNISC.ASHL	UNCLEAVED
APNQPSC.ASHL	UNCLEAVED
AYQNSSC.ASHL	UNCLEAVED
AHIPNTC.ASHL	UNCLEAVED
ARWCDHC.ASHL	UNCLEAVED
AQNYHTC.ASHL	UNCLEAVED
ADDPTSC.ASHL	UNCLEAVED
AVEASNC.ASHL	UNCLEAVED
AINNSNC.ASHL	UNCLEAVED
AQPVHTC.ASHL	UNCLEAVED
AINNSQC.ASHL	UNCLEAVED
AINNSSC.ASHL	UNCLEAVED
AYHNPSC.ASHL	UNCLEAVED
ANTHNTC.ASHL	UNCLEAVED
ANAHTHC.ASHL	UNCLEAVED
ANAHTLC.ASHL	UNCLEAVED
ANAHTSC.ASHL	UNCLEAVED
AHEQPNC.ASHL	UNCLEAVED
AYPYPSC.ASHL	UNCLEAVED
ASCKIWC.ASHL	UNCLEAVED
AHLDPQC.ASHL	UNCLEAVED
ADSRQQC.ASHL	UNCLEAVED
AEPNSTC.ASHL	UNCLEAVED
ALINDPC.ASHL	UNCLEAVED
ARTKSSC.ASHL	UNCLEAVED
AHLSGTC.ASHL	UNCLEAVED
ARPAPNC.ASHL	UNCLEAVED
AYPTNLC.ASHL	UNCLEAVED
AYPTNTC.ASHL	UNCLEAVED
ACNQNTC.ASHL	UNCLEAVED
ASTKTGC.ASHL	UNCLEAVED
ANIQMPC.ASHL	UNCLEAVED
ASNNKSC.ASHL	UNCLEAVED
APDPQSC.ASHL	UNCLEAVED
ASNNKTC.ASHL	UNCLEAVED
ASTKTLC.ASHL	UNCLEAVED
ANDTLAC.ASHL	UNCLEAVED
ANMTNIC.ASHL	UNCLEAVED
AAAPTCC.ASHL	UNCLEAVED
ADTCTQC.ASHL	UNCLEAVED
AKNDSNC.ASHL	UNCLEAVED
ASEHQHC.ASHL	UNCLEAVED
AVPPNSC.ASHL	UNCLEAVED
AANCSHC.ASHL	UNCLEAVED
ANTAPDC.ASHL	UNCLEAVED
AHTTRVC.ASHL	UNCLEAVED
ATPKDTC.ASHL	UNCLEAVED
ANLNMSC.ASHL	UNCLEAVED
AWIMPSC.ASHL	UNCLEAVED
AYSPKSC.ASHL	UNCLEAVED
ATNSLGC.ASHL	UNCLEAVED
ATEQPSC.ASHL	UNCLEAVED
ARMMNQC.ASHL	UNCLEAVED
APSLNFC.ASHL	UNCLEAVED
ATQPTTC.ASHL	UNCLEAVED
AHFTSGC.ASHL	UNCLEAVED
AHNVTVC.ASHL	UNCLEAVED
ATQPTHC.ASHL	UNCLEAVED
AHIHPYC.ASHL	UNCLEAVED
ACAGAPC.ASHL	UNCLEAVED
AKLSPTC.ASHL	UNCLEAVED
AHPNHTC.ASHL	UNCLEAVED
ANCPQSC.ASHL	UNCLEAVED
AHPHTQC.ASHL	UNCLEAVED
AHPHTPC.ASHL	UNCLEAVED
ANNAHTC.ASHL	UNCLEAVED
ALHHPNC.ASHL	UNCLEAVED
ALHHPAC.ASHL	UNCLEAVED
ALTNQQC.ASHL	UNCLEAVED
ADHPMWC.ASHL	UNCLEAVED
AASPTIC.ASHL	UNCLEAVED
ACPMGTC.ASHL	UNCLEAVED
ALTHGTC.ASHL	UNCLEAVED
ANWSVTC.ASHL	UNCLEAVED
AVPAPAC.ASHL	UNCLEAVED
ATHAPTC.ASHL	UNCLEAVED
AVHRTIC.ASHL	UNCLEAVED
AVKSSGC.ASHL	UNCLEAVED
AHKATTC.ASHL	UNCLEAVED
ARCIELC.ASHL	UNCLEAVED
ASSRQPC.ASHL	UNCLEAVED
ANSHHTC.ASHL	UNCLEAVED
ALPNTPC.ASHL	UNCLEAVED
ALPNTTC.ASHL	UNCLEAVED
AQAHYTC.ASHL	UNCLEAVED
ATTHSIC.ASHL	UNCLEAVED
AHTITPC.ASHL	UNCLEAVED
AYSSARC.ASHL	UNCLEAVED
ANTSSQC.ASHL	UNCLEAVED
ANTSSSC.ASHL	UNCLEAVED
ANTSSLC.ASHL	UNCLEAVED
AYSSALC.ASHL	UNCLEAVED
AWYQPTC.ASHL	UNCLEAVED
ANTENIC.ASHL	UNCLEAVED
AIPQTTC.ASHL	UNCLEAVED
ACTGGNC.ASHL	UNCLEAVED
ANGGSLC.ASHL	UNCLEAVED
APSKTHC.ASHL	UNCLEAVED
ADECPSC.ASHL	UNCLEAVED
AHEYLTC.ASHL	UNCLEAVED
ARCAPYC.ASHL	UNCLEAVED
AENFSTC.ASHL	UNCLEAVED
ATTSMSC.ASHL	UNCLEAVED
AIMQNSC.ASHL	UNCLEAVED
APSYNQC.ASHL	UNCLEAVED
AHNPHCC.ASHL	UNCLEAVED
APAKSTC.ASHL	UNCLEAVED
APYTQPC.ASHL	UNCLEAVED
AQPTGYC.ASHL	UNCLEAVED
AIFYQTC.ASHL	UNCLEAVED
AQTSDAC.ASHL	UNCLEAVED
AYANQTC.ASHL	UNCLEAVED
AQTSDMC.ASHL	UNCLEAVED
AMLCKQC.ASHL	UNCLEAVED
AQHRPTC.ASHL	UNCLEAVED
AQHRPPC.ASHL	UNCLEAVED
AHPKHTC.ASHL	UNCLEAVED
AQTIPNC.ASHL	UNCLEAVED
ASAYPNC.ASHL	UNCLEAVED
AKMHPTC.ASHL	UNCLEAVED
AQRNFTC.ASHL	UNCLEAVED
ALSANNC.ASHL	UNCLEAVED
ANESIMC.ASHL	UNCLEAVED
AVNNNSC.ASHL	UNCLEAVED
AGCAQDC.ASHL	UNCLEAVED
AVNNNAC.ASHL	UNCLEAVED
ANKVNTC.ASHL	UNCLEAVED
APTRQTC.ASHL	UNCLEAVED
AKPQPSC.ASHL	UNCLEAVED
ALPIPTC.ASHL	UNCLEAVED
ASHSTQC.ASHL	UNCLEAVED
ATTPKLC.ASHL	UNCLEAVED
ATTPKNC.ASHL	UNCLEAVED
AEHPKTC.ASHL	UNCLEAVED
APSPLPC.ASHL	UNCLEAVED
AFAYPSC.ASHL	UNCLEAVED
ASPAPTC.ASHL	UNCLEAVED
AQNTASC.ASHL	UNCLEAVED
ASPAPAC.ASHL	UNCLEAVED
ATHHNQC.ASHL	UNCLEAVED
AKNEPYC.ASHL	UNCLEAVED
APIDPNC.ASHL	UNCLEAVED
AGTCDTC.ASHL	UNCLEAVED
ANYNNSC.ASHL	UNCLEAVED
APSYSDC.ASHL	UNCLEAVED
AITKQQC.ASHL	UNCLEAVED
APAKHPC.ASHL	UNCLEAVED
APTHSAC.ASHL	UNCLEAVED
AHSSNSC.ASHL	UNCLEAVED
ANNNPAC.ASHL	UNCLEAVED
APSPKPC.ASHL	UNCLEAVED
ASMLPTC.ASHL	UNCLEAVED
AHNNCTC.ASHL	UNCLEAVED
ATQQSQC.ASHL	UNCLEAVED
APMNTQC.ASHL	UNCLEAVED
APMNTTC.ASHL	UNCLEAVED
AITYSQC.ASHL	UNCLEAVED
ARLPTSC.ASHL	UNCLEAVED
ARTNNVC.ASHL	UNCLEAVED
ARTNNTC.ASHL	UNCLEAVED
ARTNNQC.ASHL	UNCLEAVED
AIATNTC.ASHL	UNCLEAVED
ANNKTIC.ASHL	UNCLEAVED
ANNKTTC.ASHL	UNCLEAVED
AQQEPTC.ASHL	UNCLEAVED
AFYSHTC.ASHL	UNCLEAVED
ATYQFVC.ASHL	UNCLEAVED
AQSIPDC.ASHL	UNCLEAVED
ARVHTSC.ASHL	UNCLEAVED
ANVTSHC.ASHL	UNCLEAVED
ARVHTTC.ASHL	UNCLEAVED
AYLNSNC.ASHL	UNCLEAVED
ASNHPTC.ASHL	UNCLEAVED
AYLNSVC.ASHL	UNCLEAVED
AVSIATC.ASHL	UNCLEAVED
ASGRIIC.ASHL	UNCLEAVED
ATNQPQC.ASHL	UNCLEAVED
AQTNNSC.ASHL	UNCLEAVED
AQTNNTC.ASHL	UNCLEAVED
ALSKPMC.ASHL	UNCLEAVED
AQTNSTC.ASHL	UNCLEAVED
ALSDPQC.ASHL	UNCLEAVED
AQCRPTC.ASHL	UNCLEAVED
ALSKPTC.ASHL	UNCLEAVED
ANHAHTC.ASHL	UNCLEAVED
ALLHPTC.ASHL	UNCLEAVED
ANQHPTC.ASHL	UNCLEAVED
AYGNSNC.ASHL	UNCLEAVED
ADTKPWC.ASHL	UNCLEAVED
ASVCPTC.ASHL	UNCLEAVED
ANLSNPC.ASHL	UNCLEAVED
ANSTPMC.ASHL	UNCLEAVED
ANSTPSC.ASHL	UNCLEAVED
AHKTTTC.ASHL	UNCLEAVED
AHKTTSC.ASHL	UNCLEAVED
ATNNQDC.ASHL	UNCLEAVED
AGNKTGC.ASHL	UNCLEAVED
APTKSSC.ASHL	UNCLEAVED
APTKSPC.ASHL	UNCLEAVED
APTDSTC.ASHL	UNCLEAVED
AILLPVC.ASHL	UNCLEAVED
APSDSEC.ASHL	UNCLEAVED
ATSNTSC.ASHL	UNCLEAVED
ASQHRGC.ASHL	UNCLEAVED
ANTNVSC.ASHL	UNCLEAVED
ASTNRTC.ASHL	UNCLEAVED
ARTHKHC.ASHL	UNCLEAVED
ATSNTNC.ASHL	UNCLEAVED
APSTNNC.ASHL	UNCLEAVED
AHKNYTC.ASHL	UNCLEAVED
AGTGNPC.ASHL	UNCLEAVED
AQPSHKC.ASHL	UNCLEAVED
AGSNHSC.ASHL	UNCLEAVED
AMKCTLC.ASHL	UNCLEAVED
AASKQGC.ASHL	UNCLEAVED
ACDTKTC.ASHL	UNCLEAVED
AASKQQC.ASHL	UNCLEAVED
ASTMPAC.ASHL	UNCLEAVED
APLPSIC.ASHL	UNCLEAVED
ASTMPTC.ASHL	UNCLEAVED
AETGPLC.ASHL	UNCLEAVED
ATPFPVC.ASHL	UNCLEAVED
ASYGNFC.ASHL	UNCLEAVED
ACNHSIC.ASHL	UNCLEAVED
ACNHSSC.ASHL	UNCLEAVED
AHPSQTC.ASHL	UNCLEAVED
ANNNSHC.ASHL	UNCLEAVED
ANNNSNC.ASHL	UNCLEAVED
ANNNSLC.ASHL	UNCLEAVED
ANNNSEC.ASHL	UNCLEAVED
AQSFNHC.ASHL	UNCLEAVED
AHPPPTC.ASHL	UNCLEAVED
ANINASC.ASHL	UNCLEAVED
ANQSTIC.ASHL	UNCLEAVED
AISNKTC.ASHL	UNCLEAVED
AHPTQTC.ASHL	UNCLEAVED
ARNDQHC.ASHL	UNCLEAVED
ACDIQNC.ASHL	UNCLEAVED
ARNTNNC.ASHL	UNCLEAVED
ANHSQHC.ASHL	UNCLEAVED
APNPTTC.ASHL	UNCLEAVED
APNPTIC.ASHL	UNCLEAVED
APNPTHC.ASHL	UNCLEAVED
ARASNSC.ASHL	UNCLEAVED
AKPSQTC.ASHL	UNCLEAVED
AKPSQSC.ASHL	UNCLEAVED
ALEPKTC.ASHL	UNCLEAVED
AKPSQKC.ASHL	UNCLEAVED
AKPSQHC.ASHL	UNCLEAVED
AVPTTQC.ASHL	UNCLEAVED
AHKPNNC.ASHL	UNCLEAVED
AFGHTPC.ASHL	UNCLEAVED
ANMTRQC.ASHL	UNCLEAVED
ANTPNDC.ASHL	UNCLEAVED
APNHLSC.ASHL	UNCLEAVED
ATGSPHC.ASHL	UNCLEAVED
ASPNNTC.ASHL	UNCLEAVED
ATTTPSC.ASHL	UNCLEAVED
AMNPTTC.ASHL	UNCLEAVED
AMNPTHC.ASHL	UNCLEAVED
APAANPC.ASHL	UNCLEAVED
AIEQIPC.ASHL	UNCLEAVED
ANNNLSC.ASHL	UNCLEAVED
AYITLTC.ASHL	UNCLEAVED
AHGYPTC.ASHL	UNCLEAVED
AKTYTTC.ASHL	UNCLEAVED
ALDTYAC.ASHL	UNCLEAVED
ANLSETC.ASHL	UNCLEAVED
AMTDQAC.ASHL	UNCLEAVED
ADDYPHC.ASHL	UNCLEAVED
AQPQTSC.ASHL	UNCLEAVED
AQPQTTC.ASHL	UNCLEAVED
AHTSPSC.ASHL	UNCLEAVED
ATNNATC.ASHL	UNCLEAVED
ATNNASC.ASHL	UNCLEAVED
AEMPPSC.ASHL	UNCLEAVED
APPQHGC.ASHL	UNCLEAVED
AQTATSC.ASHL	UNCLEAVED
AMYRPTC.ASHL	UNCLEAVED
ANACPEC.ASHL	UNCLEAVED
AATSHSC.ASHL	UNCLEAVED
AKMTPAC.ASHL	UNCLEAVED
AHMASDC.ASHL	UNCLEAVED
ACDSPHC.ASHL	UNCLEAVED
AHNSPPC.ASHL	UNCLEAVED
ASHHHNC.ASHL	UNCLEAVED
ALANNSC.ASHL	UNCLEAVED
ALANNTC.ASHL	UNCLEAVED
AQSTQQC.ASHL	UNCLEAVED
AEPDSLC.ASHL	UNCLEAVED
ALNPTSC.ASHL	UNCLEAVED
AFPMPEC.ASHL	UNCLEAVED
ANETTVC.ASHL	UNCLEAVED
AKSNKTC.ASHL	UNCLEAVED
ASNNSSC.ASHL	UNCLEAVED
ASNNSTC.ASHL	UNCLEAVED
ASNNSAC.ASHL	UNCLEAVED
ASNNSNC.ASHL	UNCLEAVED
AHVPSMC.ASHL	UNCLEAVED
AQIANGC.ASHL	UNCLEAVED
AIAWKPC.ASHL	UNCLEAVED
ANDTDHC.ASHL	UNCLEAVED
AVHSTAC.ASHL	UNCLEAVED
AVIESHC.ASHL	UNCLEAVED
AQPPNLC.ASHL	UNCLEAVED
ANPDRTC.ASHL	UNCLEAVED
ASQNTLC.ASHL	UNCLEAVED
ANPRATC.ASHL	UNCLEAVED
AQKTNHC.ASHL	UNCLEAVED
ALCHTGC.ASHL	UNCLEAVED
AYGQPHC.ASHL	UNCLEAVED
APHTQVC.ASHL	UNCLEAVED
APNVGSC.ASHL	UNCLEAVED
ARTTLTC.ASHL	UNCLEAVED
ASNISNC.ASHL	UNCLEAVED
ASNISSC.ASHL	UNCLEAVED
AQVPQTC.ASHL	UNCLEAVED
ALPTDTC.ASHL	UNCLEAVED
ATPAGVC.ASHL	UNCLEAVED
ALKNSSC.ASHL	UNCLEAVED
ANTHSTC.ASHL	UNCLEAVED
ALKNSTC.ASHL	UNCLEAVED
AQYPGSC.ASHL	UNCLEAVED
AYTKTTC.ASHL	UNCLEAVED
AIKPTKC.ASHL	UNCLEAVED
ALIKPTC.ASHL	UNCLEAVED
APTAVTC.ASHL	UNCLEAVED
APYPSPC.ASHL	UNCLEAVED
APTAVPC.ASHL	UNCLEAVED
APYPSTC.ASHL	UNCLEAVED
APYPSGC.ASHL	UNCLEAVED
ACSPSHC.ASHL	UNCLEAVED
ATATDIC.ASHL	UNCLEAVED
ATDRAHC.ASHL	UNCLEAVED
ASRTPIC.ASHL	UNCLEAVED
AHCTMTC.ASHL	UNCLEAVED
AITDNDC.ASHL	UNCLEAVED
ALSNYSC.ASHL	UNCLEAVED
ASRPPTC.ASHL	UNCLEAVED
ASRPPQC.ASHL	UNCLEAVED
ANTLPSC.ASHL	UNCLEAVED
ASTLPPC.ASHL	UNCLEAVED
ASTLPCC.ASHL	UNCLEAVED
ANTLPEC.ASHL	UNCLEAVED
ANNPCHC.ASHL	UNCLEAVED
ANHTRHC.ASHL	UNCLEAVED
ALVTPTC.ASHL	UNCLEAVED
ASRTPTC.ASHL	UNCLEAVED
ALSSAAC.ASHL	UNCLEAVED
AHPNPEC.ASHL	UNCLEAVED
AITNPRC.ASHL	UNCLEAVED
APRPIHC.ASHL	UNCLEAVED
AAAPALC.ASHL	UNCLEAVED
AADNTTC.ASHL	UNCLEAVED
AYWPPTC.ASHL	UNCLEAVED
AIAHPPC.ASHL	UNCLEAVED
ANNLPIC.ASHL	UNCLEAVED
AQPHPHC.ASHL	UNCLEAVED
ADNSSAC.ASHL	UNCLEAVED
AMNDLQC.ASHL	UNCLEAVED
ADNSSNC.ASHL	UNCLEAVED
AQPHPAC.ASHL	UNCLEAVED
ATHSNSC.ASHL	UNCLEAVED
ANHPSSC.ASHL	UNCLEAVED
AKDNNTC.ASHL	UNCLEAVED
ANHPSAC.ASHL	UNCLEAVED
AMMPSTC.ASHL	UNCLEAVED
ANDSGNC.ASHL	UNCLEAVED
ANSATTC.ASHL	UNCLEAVED
ANSATMC.ASHL	UNCLEAVED
APKQPGC.ASHL	UNCLEAVED
APSANTC.ASHL	UNCLEAVED
AHSTPTC.ASHL	UNCLEAVED
ARPTHKC.ASHL	UNCLEAVED
ANTRSPC.ASHL	UNCLEAVED
ALEHPTC.ASHL	UNCLEAVED
AFKHDPC.ASHL	UNCLEAVED
ALVNNTC.ASHL	UNCLEAVED
AATCKDC.ASHL	UNCLEAVED
AFVPTTC.ASHL	UNCLEAVED
ANTSKLC.ASHL	UNCLEAVED
AHHMNGC.ASHL	UNCLEAVED
ATFFHTC.ASHL	UNCLEAVED
AREDTDC.ASHL	UNCLEAVED
ATPNASC.ASHL	UNCLEAVED
ATPNAWC.ASHL	UNCLEAVED
AINPNTC.ASHL	UNCLEAVED
AYANYTC.ASHL	UNCLEAVED
AHHNDTC.ASHL	UNCLEAVED
AQQTDAC.ASHL	UNCLEAVED
ANAAQAC.ASHL	UNCLEAVED
APTHPKC.ASHL	UNCLEAVED
ANAAQHC.ASHL	UNCLEAVED
ADRNRSC.ASHL	UNCLEAVED
ATKPTLC.ASHL	UNCLEAVED
ATKPTQC.ASHL	UNCLEAVED
AQSQPNC.ASHL	UNCLEAVED
AQPNSAC.ASHL	UNCLEAVED
APQSLAC.ASHL	UNCLEAVED
ARAQPEC.ASHL	UNCLEAVED
AFGKPTC.ASHL	UNCLEAVED
ASALHTC.ASHL	UNCLEAVED
ADYHPTC.ASHL	UNCLEAVED
AQTSSHC.ASHL	UNCLEAVED
AQTSSQC.ASHL	UNCLEAVED
ANVNTSC.ASHL	UNCLEAVED
ATLTPPC.ASHL	UNCLEAVED
AHAPPNC.ASHL	UNCLEAVED
ALHNSSC.ASHL	UNCLEAVED
ATLTPLC.ASHL	UNCLEAVED
ATANPQC.ASHL	UNCLEAVED
ARAPNPC.ASHL	UNCLEAVED
ATANPSC.ASHL	UNCLEAVED
ALSNTSC.ASHL	UNCLEAVED
AKSTPTC.ASHL	UNCLEAVED
AKSTPRC.ASHL	UNCLEAVED
APCHTTC.ASHL	UNCLEAVED
ATGIDHC.ASHL	UNCLEAVED
ANAHNTC.ASHL	UNCLEAVED
ATGNPTC.ASHL	UNCLEAVED
AMTHTQC.ASHL	UNCLEAVED
AMHASHC.ASHL	UNCLEAVED
AMTHTYC.ASHL	UNCLEAVED
AMTHTIC.ASHL	UNCLEAVED
AMTHTNC.ASHL	UNCLEAVED
ALKPKPC.ASHL	UNCLEAVED
AADLPDC.ASHL	UNCLEAVED
ALIAPLC.ASHL	UNCLEAVED
ARLHSTC.ASHL	UNCLEAVED
AHIYPDC.ASHL	UNCLEAVED
ASIAGHC.ASHL	UNCLEAVED
ARMNNTC.ASHL	UNCLEAVED
ATPPQSC.ASHL	UNCLEAVED
AHRSKTC.ASHL	UNCLEAVED
ATPPQTC.ASHL	UNCLEAVED
ANAPSTC.ASHL	UNCLEAVED
AQHNPTC.ASHL	UNCLEAVED
ASYHPTC.ASHL	UNCLEAVED
AATDDSC.ASHL	UNCLEAVED
ANYNSHC.ASHL	UNCLEAVED
AITPLPC.ASHL	UNCLEAVED
AKPMPIC.ASHL	UNCLEAVED
AEPSTSC.ASHL	UNCLEAVED
APKNDSC.ASHL	UNCLEAVED
AHNNKPC.ASHL	UNCLEAVED
AHNNKTC.ASHL	UNCLEAVED
AQPMRTC.ASHL	UNCLEAVED
AHVSTQC.ASHL	UNCLEAVED
AGYIQSC.ASHL	UNCLEAVED
AHDNPNC.ASHL	UNCLEAVED
AHTNYTC.ASHL	UNCLEAVED
ATLCTDC.ASHL	UNCLEAVED
AANNSVC.ASHL	UNCLEAVED
AHTNYCC.ASHL	UNCLEAVED
AKYAHTC.ASHL	UNCLEAVED
ANNGSQC.ASHL	UNCLEAVED
ASSKTLC.ASHL	UNCLEAVED
ANNGSDC.ASHL	UNCLEAVED
ANISTSC.ASHL	UNCLEAVED
ANTSRHC.ASHL	UNCLEAVED
AQSPNNC.ASHL	UNCLEAVED
ANQPMQC.ASHL	UNCLEAVED
AVTQGQC.ASHL	UNCLEAVED
AVSIYPC.ASHL	UNCLEAVED
AGAHRSC.ASHL	UNCLEAVED
ASGRAQC.ASHL	UNCLEAVED
ATMEPSC.ASHL	UNCLEAVED
ATMEPLC.ASHL	UNCLEAVED
APNMQTC.ASHL	UNCLEAVED
AVTAPAC.ASHL	UNCLEAVED
ALQNQSC.ASHL	UNCLEAVED
ATIPMPC.ASHL	UNCLEAVED
ANPNQTC.ASHL	UNCLEAVED
ATSQPNC.ASHL	UNCLEAVED
AYGNKTC.ASHL	UNCLEAVED
ATSQPTC.ASHL	UNCLEAVED
ASDPITC.ASHL	UNCLEAVED
APNNPGC.ASHL	UNCLEAVED
ADDKSPC.ASHL	UNCLEAVED
AQNNKHC.ASHL	UNCLEAVED
ASSNDDC.ASHL	UNCLEAVED
APIEPSC.ASHL	UNCLEAVED
ARRNWMC.ASHL	UNCLEAVED
ANLIWTC.ASHL	UNCLEAVED
ALQTGHC.ASHL	UNCLEAVED
AHSSSFC.ASHL	UNCLEAVED
AGLPPTC.ASHL	UNCLEAVED
ASITPKC.ASHL	UNCLEAVED
ACMGLQC.ASHL	UNCLEAVED
ALLSPPC.ASHL	UNCLEAVED
ARTNLSC.ASHL	UNCLEAVED
ATTQPTC.ASHL	UNCLEAVED
AQQYPQC.ASHL	UNCLEAVED
AANPTYC.ASHL	UNCLEAVED
ANTNNSC.ASHL	UNCLEAVED
ANTNNTC.ASHL	UNCLEAVED
ATYRSDC.ASHL	UNCLEAVED
AHHTHSC.ASHL	UNCLEAVED
ANTNNNC.ASHL	UNCLEAVED
AEKPPTC.ASHL	UNCLEAVED
ATQNLTC.ASHL	UNCLEAVED
ANRPTSC.ASHL	UNCLEAVED
ANRPTTC.ASHL	UNCLEAVED
ACVIYKC.ASHL	UNCLEAVED
ACSTTNC.ASHL	UNCLEAVED
APRNQSC.ASHL	UNCLEAVED
AQSPSSC.ASHL	UNCLEAVED
ATAQPNC.ASHL	UNCLEAVED
AVPQDSC.ASHL	UNCLEAVED
ANINISC.ASHL	UNCLEAVED
AISNSTC.ASHL	UNCLEAVED
AISNSSC.ASHL	UNCLEAVED
ATRTNPC.ASHL	UNCLEAVED
ASNRHNC.ASHL	UNCLEAVED
AKSQGQC.ASHL	UNCLEAVED
AYQTIQC.ASHL	UNCLEAVED
APNKNNC.ASHL	UNCLEAVED
APTVHTC.ASHL	UNCLEAVED
AQNDPHC.ASHL	UNCLEAVED
ALYNSHC.ASHL	UNCLEAVED
AQNQPDC.ASHL	UNCLEAVED
ALYNSSC.ASHL	UNCLEAVED
ARGPSSC.ASHL	UNCLEAVED
ANSNYRC.ASHL	UNCLEAVED
AHKTGTC.ASHL	UNCLEAVED
AFPDQTC.ASHL	UNCLEAVED
ATRAPKC.ASHL	UNCLEAVED
APSTQQC.ASHL	UNCLEAVED
ANGHHGC.ASHL	UNCLEAVED
ATHTTVC.ASHL	UNCLEAVED
ALPVPTC.ASHL	UNCLEAVED
AVRHSIC.ASHL	UNCLEAVED
AQNVHPC.ASHL	UNCLEAVED
ARYTPKC.ASHL	UNCLEAVED
ALPRQTC.ASHL	UNCLEAVED
AKLHHSC.ASHL	UNCLEAVED
ALLVTSC.ASHL	UNCLEAVED
ATTKDHC.ASHL	UNCLEAVED
ADNNASC.ASHL	UNCLEAVED
ARFSGSC.ASHL	UNCLEAVED
ALLYTMC.ASHL	UNCLEAVED
AQQPQSC.ASHL	UNCLEAVED
AMYNNTC.ASHL	UNCLEAVED
ATYTKTC.ASHL	UNCLEAVED
ASPTPSC.ASHL	UNCLEAVED
ASPTPPC.ASHL	UNCLEAVED
AITHDPC.ASHL	UNCLEAVED
AHDSPQC.ASHL	UNCLEAVED
AKLPPAC.ASHL	UNCLEAVED
ANNSSNC.ASHL	UNCLEAVED
ATPHHGC.ASHL	UNCLEAVED
ANNSSHC.ASHL	UNCLEAVED
ANNSSGC.ASHL	UNCLEAVED
ANNSSDC.ASHL	UNCLEAVED
ATPHHSC.ASHL	UNCLEAVED
ANNSSTC.ASHL	UNCLEAVED
ANNSSSC.ASHL	UNCLEAVED
ANNSSQC.ASHL	UNCLEAVED
ANINTLC.ASHL	UNCLEAVED
ASPTLTC.ASHL	UNCLEAVED
ARNSSSC.ASHL	UNCLEAVED
ARNSSTC.ASHL	UNCLEAVED
AFNRTTC.ASHL	UNCLEAVED
AQSTIEC.ASHL	UNCLEAVED
ASSKQNC.ASHL	UNCLEAVED
ARNTSIC.ASHL	UNCLEAVED
ARNTSNC.ASHL	UNCLEAVED
APCPPAC.ASHL	UNCLEAVED
AKDKHNC.ASHL	UNCLEAVED
AKTTTFC.ASHL	UNCLEAVED
ANMKPTC.ASHL	UNCLEAVED
APNNDCC.ASHL	UNCLEAVED
AKPEKGC.ASHL	UNCLEAVED
AISTSPC.ASHL	UNCLEAVED
ANSYTNC.ASHL	UNCLEAVED
AQSNSTC.ASHL	UNCLEAVED
AAPNPAC.ASHL	UNCLEAVED
AYTHPVC.ASHL	UNCLEAVED
ATASTQC.ASHL	UNCLEAVED
AHSQPLC.ASHL	UNCLEAVED
AHSQPIC.ASHL	UNCLEAVED
ADPTPSC.ASHL	UNCLEAVED
ANGTNIC.ASHL	UNCLEAVED
AQNSTAC.ASHL	UNCLEAVED
ANGTNTC.ASHL	UNCLEAVED
AQNSTPC.ASHL	UNCLEAVED
ADCDNSC.ASHL	UNCLEAVED
AYTANGC.ASHL	UNCLEAVED
AWMSPAC.ASHL	UNCLEAVED
AMTPPAC.ASHL	UNCLEAVED
ATTNHSC.ASHL	UNCLEAVED
ASPCNAC.ASHL	UNCLEAVED
AMTPPSC.ASHL	UNCLEAVED
AQPQATC.ASHL	UNCLEAVED
ACRNSTC.ASHL	UNCLEAVED
AHICSAC.ASHL	UNCLEAVED
APRTPTC.ASHL	UNCLEAVED
ARTKNSC.ASHL	UNCLEAVED
APRTPIC.ASHL	UNCLEAVED
ADANPPC.ASHL	UNCLEAVED
ATDPLPC.ASHL	UNCLEAVED
ATHIGQC.ASHL	UNCLEAVED
ANYTYNC.ASHL	UNCLEAVED
AKLTNSC.ASHL	UNCLEAVED
ATPKTTC.ASHL	UNCLEAVED
ALSYSSC.ASHL	UNCLEAVED
ASTESPC.ASHL	UNCLEAVED
ASTESTC.ASHL	UNCLEAVED
ARSTTSC.ASHL	UNCLEAVED
APAVPTC.ASHL	UNCLEAVED
AHPMTTC.ASHL	UNCLEAVED
ATPTNSC.ASHL	UNCLEAVED
ATPTNHC.ASHL	UNCLEAVED
ALTNATC.ASHL	UNCLEAVED
ALTNASC.ASHL	UNCLEAVED
AFPSQTC.ASHL	UNCLEAVED
ARNQSHC.ASHL	UNCLEAVED
ASHTPIC.ASHL	UNCLEAVED
ASHTPMC.ASHL	UNCLEAVED
ATMNAMC.ASHL	UNCLEAVED
ASHTPDC.ASHL	UNCLEAVED
APRPQAC.ASHL	UNCLEAVED
ASHTPTC.ASHL	UNCLEAVED
AHQPTIC.ASHL	UNCLEAVED
AHQPTMC.ASHL	UNCLEAVED
AFILTTC.ASHL	UNCLEAVED
ARSCATC.ASHL	UNCLEAVED
ADQAPHC.ASHL	UNCLEAVED
ALRPPNC.ASHL	UNCLEAVED
